2020-02-24T23:33:02,0,0,,,"Travis, CA (From Diamond Princess)",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-02-2020.csv,2020-06-01 17:49:45.329000000
2020-03-03T20:23:05,21,6,,,"King County, WA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-03-03T20:03:08,19,0,,,"Toronto, ON",Canada,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-03-03T23:33:03,11,0,,,"Santa Clara, CA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-03-03T20:23:05,6,1,,,"Snohomish County, WA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-03-02T20:33:02,4,0,,,"Cook County, IL",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-03-03T03:33:02,2,0,,,"Fulton County, GA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-03-03T23:33:03,2,0,,,"Grafton County, NH",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-03-03T18:33:02,2,0,,,"Hillsborough, FL",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-03-02T03:43:02,2,0,,,"Providence, RI",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-02-27T20:33:02,2,0,,,"Sacramento County, CA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-02-03T03:53:02,2,0,,,"San Benito, CA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-02-21T05:43:02,2,0,,,"San Diego County, CA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-03-03T00:43:02,2,0,,,"San Mateo, CA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-03-03T03:03:02,2,0,,,"Washington County, OR",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-02-28T05:23:07,1,0,,," Montreal, QC",Canada,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-02-12T18:53:03,1,0,,,"London, ON",Canada,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-03-03T14:33:03,1,0,,," Norfolk County, MA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-03-03T23:53:03,1,0,,,"Berkeley, CA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-02-28T21:13:12,1,0,,,"Boston, MA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-02-21T05:13:09,1,0,,,"Humboldt County, CA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-02-01T19:53:03,1,0,,,"Los Angeles, CA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-03-03T15:53:03,1,0,,,"Madison, WI",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-03-03T17:33:02,1,0,,,"Maricopa County, AZ",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-03-02T01:53:03,1,0,,,"New York City, NY",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-02-01T19:53:03,1,0,,,"Orange, CA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-03-02T23:53:02,1,0,,,"Placer County, CA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-02-13T18:53:02,1,0,,,"San Antonio, TX",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-03-02T03:23:06,1,0,,,"Sarasota, FL",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-03-02T20:53:02,1,0,,,"Sonoma County, CA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-02-25T21:23:03,1,0,,,"Tempe, AZ",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-03-02T20:23:16,1,0,,,"Umatilla, OR",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-03-03T20:53:02,1,0,,,"Wake County, NC",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-03-03T14:43:03,1,0,,,"Westchester County, NY",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-02-24T23:33:02,0,0,,,"Lackland, TX (From Diamond Princess)",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-02-24T23:33:02,0,0,,,"Omaha, NE (From Diamond Princess)",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-02-24T23:33:02,0,0,,,"Travis, CA (From Diamond Princess)",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-03-2020.csv,2020-06-01 17:49:45.582000000
2020-03-04T19:53:02,31,9,,,"King County, WA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-03-03T20:03:08,19,0,,,"Toronto, ON",Canada,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-03-03T23:33:03,11,0,,,"Santa Clara, CA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-03-04T21:23:10,10,0,,,"Westchester County, NY",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-03-04T19:53:02,8,1,,,"Snohomish County, WA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-03-04T18:13:18,7,0,,,"Los Angeles, CA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-03-02T20:33:02,4,0,,,"Cook County, IL",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-03-04T02:13:11,3,0,,,"Orange County, CA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-03-03T03:33:02,2,0,,,"Fulton County, GA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-03-03T23:33:03,2,0,,,"Grafton County, NH",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-03-03T18:33:02,2,0,,,"Hillsborough, FL",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-03-04T19:53:02,2,1,,,"Placer County, CA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-03-02T03:43:02,2,0,,,"Providence, RI",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-02-27T20:33:02,2,0,,,"Sacramento County, CA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-02-03T03:53:02,2,0,,,"San Benito, CA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-02-21T05:43:02,2,0,,,"San Diego County, CA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-03-03T00:43:02,2,0,,,"San Mateo, CA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-03-03T03:03:02,2,0,,,"Washington County, OR",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-02-28T05:23:07,1,0,,," Montreal, QC",Canada,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-02-12T18:53:03,1,0,,,"London, ON",Canada,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-03-03T14:33:03,1,0,,," Norfolk County, MA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-03-03T23:53:03,1,0,,,"Berkeley, CA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-02-28T21:13:12,1,0,,,"Boston, MA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-03-04T04:23:05,1,0,,,"Contra Costa County, CA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
